dataset,t,method,mean_reward,compliance,viol_rate,mean_list_risk,p95_risk,B,tau,cand_n,lam_penalty,warmup,oracle_mean_reward,oracle_gap,V_left_end,elig_seen,infeasible
Amazon-VideoGames,12,penalty,0.9981174468994141,0.782,0.218,5.710096836090088,5.8789591789245605,5.8191752433776855,0.9,1000,0.2487778663635254,,,,,,
Amazon-VideoGames,13,penalty,0.9982552528381348,0.786,0.214,5.709827899932861,5.880153656005859,5.8191752433776855,0.9,1000,0.2487778663635254,,,,,,
Amazon-VideoGames,14,penalty,0.9983412027359009,0.783,0.217,5.709348201751709,5.8820624351501465,5.8191752433776855,0.9,1000,0.2487778663635254,,,,,,
Amazon-VideoGames,15,penalty,0.9984139204025269,0.774,0.226,5.709693431854248,5.890617847442627,5.8191752433776855,0.9,1000,0.2487778663635254,,,,,,
Amazon-VideoGames,16,penalty,0.9984487295150757,0.777,0.223,5.709963321685791,5.878011703491211,5.8191752433776855,0.9,1000,0.2487778663635254,,,,,,
Amazon-VideoGames,17,penalty,0.9985727667808533,0.776,0.224,5.709510326385498,5.8767828941345215,5.8191752433776855,0.9,1000,0.2487778663635254,,,,,,
Amazon-VideoGames,18,penalty,0.9986227750778198,0.777,0.223,5.709782123565674,5.8810882568359375,5.8191752433776855,0.9,1000,0.2487778663635254,,,,,,
Amazon-VideoGames,19,penalty,0.9986735582351685,0.779,0.221,5.709468841552734,5.8806376457214355,5.8191752433776855,0.9,1000,0.2487778663635254,,,,,,
Amazon-VideoGames,20,penalty,0.9987279176712036,0.78,0.22,5.709347248077393,5.880403518676758,5.8191752433776855,0.9,1000,0.2487778663635254,,,,,,
Amazon-VideoGames,21,penalty,0.9987830519676208,0.783,0.217,5.70859432220459,5.877964019775391,5.8191752433776855,0.9,1000,0.2487778663635254,,,,,,
Amazon-VideoGames,22,penalty,0.9988178610801697,0.78,0.22,5.709066390991211,5.880064964294434,5.8191752433776855,0.9,1000,0.2487778663635254,,,,,,
Amazon-VideoGames,23,penalty,0.998832643032074,0.778,0.222,5.708723068237305,5.877885341644287,5.8191752433776855,0.9,1000,0.2487778663635254,,,,,,
Amazon-VideoGames,24,penalty,0.9988726377487183,0.779,0.221,5.7087202072143555,5.880638122558594,5.8191752433776855,0.9,1000,0.2487778663635254,,,,,,
Amazon-VideoGames,25,penalty,0.9988688826560974,0.775,0.225,5.709251880645752,5.88325309753418,5.8191752433776855,0.9,1000,0.2487778663635254,,,,,,
Amazon-VideoGames,26,penalty,0.9988937973976135,0.778,0.222,5.70924711227417,5.87804651260376,5.8191752433776855,0.9,1000,0.2487778663635254,,,,,,
Amazon-VideoGames,27,penalty,0.9989590048789978,0.772,0.228,5.7089738845825195,5.880947589874268,5.8191752433776855,0.9,1000,0.2487778663635254,,,,,,
Amazon-VideoGames,28,penalty,0.9989492297172546,0.769,0.231,5.709217548370361,5.882515907287598,5.8191752433776855,0.9,1000,0.2487778663635254,,,,,,
Amazon-VideoGames,29,penalty,0.9989880919456482,0.774,0.226,5.709020137786865,5.8846211433410645,5.8191752433776855,0.9,1000,0.2487778663635254,,,,,,
Amazon-VideoGames,30,penalty,0.9989659190177917,0.779,0.221,5.7086381912231445,5.889409065246582,5.8191752433776855,0.9,1000,0.2487778663635254,,,,,,
Amazon-VideoGames,31,penalty,0.9990258812904358,0.78,0.22,5.708641529083252,5.89055871963501,5.8191752433776855,0.9,1000,0.2487778663635254,,,,,,
Amazon-VideoGames,32,penalty,0.9990009665489197,0.781,0.219,5.708593845367432,5.889409065246582,5.8191752433776855,0.9,1000,0.2487778663635254,,,,,,
Amazon-VideoGames,33,penalty,0.9990255236625671,0.774,0.226,5.70884370803833,5.889124870300293,5.8191752433776855,0.9,1000,0.2487778663635254,,,,,,
Amazon-VideoGames,34,penalty,0.999008059501648,0.773,0.227,5.708275318145752,5.889869689941406,5.8191752433776855,0.9,1000,0.2487778663635254,,,,,,
Amazon-VideoGames,35,penalty,0.9990472793579102,0.77,0.23,5.708343982696533,5.889869689941406,5.8191752433776855,0.9,1000,0.2487778663635254,,,,,,
Amazon-VideoGames,36,penalty,0.9990483522415161,0.773,0.227,5.7085113525390625,5.889869689941406,5.8191752433776855,0.9,1000,0.2487778663635254,,,,,,
Amazon-VideoGames,37,penalty,0.9990717172622681,0.771,0.229,5.708564758300781,5.89098596572876,5.8191752433776855,0.9,1000,0.2487778663635254,,,,,,
Amazon-VideoGames,38,penalty,0.999076783657074,0.77,0.23,5.708471775054932,5.890429973602295,5.8191752433776855,0.9,1000,0.2487778663635254,,,,,,
Amazon-VideoGames,39,penalty,0.999038577079773,0.766,0.234,5.70794153213501,5.8896684646606445,5.8191752433776855,0.9,1000,0.2487778663635254,,,,,,
Amazon-VideoGames,40,penalty,0.9990752935409546,0.769,0.231,5.708163738250732,5.8896684646606445,5.8191752433776855,0.9,1000,0.2487778663635254,,,,,,
Amazon-VideoGames,41,penalty,0.9991020560264587,0.768,0.232,5.7080888748168945,5.890538692474365,5.8191752433776855,0.9,1000,0.2487778663635254,,,,,,
Amazon-VideoGames,42,penalty,0.9991114735603333,0.767,0.233,5.708137035369873,5.893645763397217,5.8191752433776855,0.9,1000,0.2487778663635254,,,,,,
Amazon-VideoGames,43,penalty,0.9991072416305542,0.766,0.234,5.708111763000488,5.892673492431641,5.8191752433776855,0.9,1000,0.2487778663635254,,,,,,
Amazon-VideoGames,44,penalty,0.9990991353988647,0.771,0.229,5.707790374755859,5.892645359039307,5.8191752433776855,0.9,1000,0.2487778663635254,,,,,,
Amazon-VideoGames,45,penalty,0.9990972876548767,0.776,0.224,5.707832336425781,5.891929626464844,5.8191752433776855,0.9,1000,0.2487778663635254,,,,,,
Amazon-VideoGames,46,penalty,0.999121904373169,0.767,0.233,5.70747184753418,5.892053604125977,5.8191752433776855,0.9,1000,0.2487778663635254,,,,,,
Amazon-VideoGames,47,penalty,0.9991019368171692,0.771,0.229,5.707360744476318,5.895122051239014,5.8191752433776855,0.9,1000,0.2487778663635254,,,,,,
Amazon-VideoGames,48,penalty,0.9991471171379089,0.772,0.228,5.707348823547363,5.893021583557129,5.8191752433776855,0.9,1000,0.2487778663635254,,,,,,
Amazon-VideoGames,49,penalty,0.9991234540939331,0.766,0.234,5.707591533660889,5.896691799163818,5.8191752433776855,0.9,1000,0.2487778663635254,,,,,,
Amazon-VideoGames,0,hard,0.9911381602287292,1.0,0.0,5.710319995880127,5.81525993347168,5.8191752433776855,0.9,1000,0.2487778663635254,,,,,,0.0
Amazon-VideoGames,1,hard,0.9925169944763184,1.0,0.0,5.710382461547852,5.8154401779174805,5.8191752433776855,0.9,1000,0.2487778663635254,,,,,,0.0
Amazon-VideoGames,2,hard,0.993748664855957,1.0,0.0,5.70905876159668,5.815497398376465,5.8191752433776855,0.9,1000,0.2487778663635254,,,,,,0.0
Amazon-VideoGames,3,hard,0.9946234226226807,1.0,0.0,5.707350254058838,5.816266059875488,5.8191752433776855,0.9,1000,0.2487778663635254,,,,,,0.0
Amazon-VideoGames,4,hard,0.995394766330719,1.0,0.0,5.706554889678955,5.81627082824707,5.8191752433776855,0.9,1000,0.2487778663635254,,,,,,0.0
Amazon-VideoGames,5,hard,0.9959564208984375,1.0,0.0,5.707132339477539,5.815909385681152,5.8191752433776855,0.9,1000,0.2487778663635254,,,,,,0.0
Amazon-VideoGames,6,hard,0.996424674987793,1.0,0.0,5.70720911026001,5.816790580749512,5.8191752433776855,0.9,1000,0.2487778663635254,,,,,,0.0
Amazon-VideoGames,7,hard,0.9968858957290649,1.0,0.0,5.706829071044922,5.816563129425049,5.8191752433776855,0.9,1000,0.2487778663635254,,,,,,0.0
Amazon-VideoGames,8,hard,0.9971349835395813,1.0,0.0,5.70719051361084,5.816905498504639,5.8191752433776855,0.9,1000,0.2487778663635254,,,,,,0.0
Amazon-VideoGames,9,hard,0.9974673986434937,1.0,0.0,5.706976413726807,5.816566467285156,5.8191752433776855,0.9,1000,0.2487778663635254,,,,,,0.0
Amazon-VideoGames,10,hard,0.9975578188896179,1.0,0.0,5.706363201141357,5.816662311553955,5.8191752433776855,0.9,1000,0.2487778663635254,,,,,,0.0
Amazon-VideoGames,11,hard,0.9978206753730774,1.0,0.0,5.706036567687988,5.8164896965026855,5.8191752433776855,0.9,1000,0.2487778663635254,,,,,,0.0
Amazon-VideoGames,12,hard,0.9980111122131348,1.0,0.0,5.705249786376953,5.816006660461426,5.8191752433776855,0.9,1000,0.2487778663635254,,,,,,0.0
Amazon-VideoGames,13,hard,0.998124361038208,1.0,0.0,5.705087184906006,5.816751956939697,5.8191752433776855,0.9,1000,0.2487778663635254,,,,,,0.0
Amazon-VideoGames,14,hard,0.9982908964157104,1.0,0.0,5.704243183135986,5.816431522369385,5.8191752433776855,0.9,1000,0.2487778663635254,,,,,,0.0
Amazon-VideoGames,15,hard,0.9983956217765808,1.0,0.0,5.704174995422363,5.816178321838379,5.8191752433776855,0.9,1000,0.2487778663635254,,,,,,0.0
Amazon-VideoGames,16,hard,0.9984400868415833,1.0,0.0,5.70414400100708,5.815936088562012,5.8191752433776855,0.9,1000,0.2487778663635254,,,,,,0.0
Amazon-VideoGames,17,hard,0.9985319972038269,1.0,0.0,5.703290939331055,5.815261363983154,5.8191752433776855,0.9,1000,0.2487778663635254,,,,,,0.0
Amazon-VideoGames,18,hard,0.9985514879226685,1.0,0.0,5.703392505645752,5.815274715423584,5.8191752433776855,0.9,1000,0.2487778663635254,,,,,,0.0
Amazon-VideoGames,19,hard,0.9986109733581543,1.0,0.0,5.703617572784424,5.815829277038574,5.8191752433776855,0.9,1000,0.2487778663635254,,,,,,0.0
Amazon-VideoGames,20,hard,0.9986668825149536,1.0,0.0,5.703344821929932,5.815261363983154,5.8191752433776855,0.9,1000,0.2487778663635254,,,,,,0.0
Amazon-VideoGames,21,hard,0.9987418055534363,1.0,0.0,5.7031707763671875,5.815390110015869,5.8191752433776855,0.9,1000,0.2487778663635254,,,,,,0.0
Amazon-VideoGames,22,hard,0.9987078905105591,1.0,0.0,5.703535079956055,5.815835475921631,5.8191752433776855,0.9,1000,0.2487778663635254,,,,,,0.0
Amazon-VideoGames,23,hard,0.9987287521362305,1.0,0.0,5.702943325042725,5.816126346588135,5.8191752433776855,0.9,1000,0.2487778663635254,,,,,,0.0
Amazon-VideoGames,24,hard,0.9988182783126831,1.0,0.0,5.702533721923828,5.8162970542907715,5.8191752433776855,0.9,1000,0.2487778663635254,,,,,,0.0
Amazon-VideoGames,25,hard,0.9988816380500793,1.0,0.0,5.702497482299805,5.816296577453613,5.8191752433776855,0.9,1000,0.2487778663635254,,,,,,0.0
Amazon-VideoGames,26,hard,0.9988453984260559,1.0,0.0,5.702679634094238,5.816357135772705,5.8191752433776855,0.9,1000,0.2487778663635254,,,,,,0.0
Amazon-VideoGames,27,hard,0.9988616704940796,1.0,0.0,5.702548980712891,5.8162617683410645,5.8191752433776855,0.9,1000,0.2487778663635254,,,,,,0.0
Amazon-VideoGames,28,hard,0.9989383816719055,1.0,0.0,5.702335357666016,5.816296577453613,5.8191752433776855,0.9,1000,0.2487778663635254,,,,,,0.0
Amazon-VideoGames,29,hard,0.9989058971405029,1.0,0.0,5.701954364776611,5.815735340118408,5.8191752433776855,0.9,1000,0.2487778663635254,,,,,,0.0
Amazon-VideoGames,30,hard,0.998968243598938,1.0,0.0,5.701888561248779,5.815701961517334,5.8191752433776855,0.9,1000,0.2487778663635254,,,,,,0.0
Amazon-VideoGames,31,hard,0.9989795088768005,1.0,0.0,5.701986312866211,5.815701961517334,5.8191752433776855,0.9,1000,0.2487778663635254,,,,,,0.0
Amazon-VideoGames,32,hard,0.9989656805992126,1.0,0.0,5.702507972717285,5.81527042388916,5.8191752433776855,0.9,1000,0.2487778663635254,,,,,,0.0
Amazon-VideoGames,33,hard,0.99901282787323,1.0,0.0,5.702622413635254,5.8158063888549805,5.8191752433776855,0.9,1000,0.2487778663635254,,,,,,0.0
Amazon-VideoGames,34,hard,0.9990214109420776,1.0,0.0,5.702385902404785,5.816331386566162,5.8191752433776855,0.9,1000,0.2487778663635254,,,,,,0.0
Amazon-VideoGames,35,hard,0.9990467429161072,1.0,0.0,5.702132701873779,5.815779685974121,5.8191752433776855,0.9,1000,0.2487778663635254,,,,,,0.0
Amazon-VideoGames,36,hard,0.9990261197090149,1.0,0.0,5.702304363250732,5.815260887145996,5.8191752433776855,0.9,1000,0.2487778663635254,,,,,,0.0
Amazon-VideoGames,37,hard,0.9990271925926208,1.0,0.0,5.701989650726318,5.815715312957764,5.8191752433776855,0.9,1000,0.2487778663635254,,,,,,0.0
Amazon-VideoGames,38,hard,0.9990658164024353,1.0,0.0,5.701692581176758,5.815262317657471,5.8191752433776855,0.9,1000,0.2487778663635254,,,,,,0.0
Amazon-VideoGames,39,hard,0.999040424823761,1.0,0.0,5.701862812042236,5.815261363983154,5.8191752433776855,0.9,1000,0.2487778663635254,,,,,,0.0
Amazon-VideoGames,40,hard,0.9990827441215515,1.0,0.0,5.70164155960083,5.815261363983154,5.8191752433776855,0.9,1000,0.2487778663635254,,,,,,0.0
Amazon-VideoGames,41,hard,0.9990954995155334,1.0,0.0,5.7013936042785645,5.815260887145996,5.8191752433776855,0.9,1000,0.2487778663635254,,,,,,0.0
Amazon-VideoGames,42,hard,0.9990731477737427,1.0,0.0,5.7009501457214355,5.815720081329346,5.8191752433776855,0.9,1000,0.2487778663635254,,,,,,0.0
Amazon-VideoGames,43,hard,0.9990721940994263,1.0,0.0,5.700718879699707,5.81551456451416,5.8191752433776855,0.9,1000,0.2487778663635254,,,,,,0.0
Amazon-VideoGames,44,hard,0.999114453792572,1.0,0.0,5.700838088989258,5.815808296203613,5.8191752433776855,0.9,1000,0.2487778663635254,,,,,,0.0
Amazon-VideoGames,45,hard,0.9991134405136108,1.0,0.0,5.700653553009033,5.815731525421143,5.8191752433776855,0.9,1000,0.2487778663635254,,,,,,0.0
Amazon-VideoGames,46,hard,0.9990766048431396,1.0,0.0,5.700332164764404,5.816154479980469,5.8191752433776855,0.9,1000,0.2487778663635254,,,,,,0.0
Amazon-VideoGames,47,hard,0.99912428855896,1.0,0.0,5.700442314147949,5.816413879394531,5.8191752433776855,0.9,1000,0.2487778663635254,,,,,,0.0
Amazon-VideoGames,48,hard,0.9991170167922974,1.0,0.0,5.700258731842041,5.816346168518066,5.8191752433776855,0.9,1000,0.2487778663635254,,,,,,0.0
Amazon-VideoGames,49,hard,0.999113917350769,1.0,0.0,5.700023651123047,5.816041946411133,5.8191752433776855,0.9,1000,0.2487778663635254,,,,,,0.0
Amazon-VideoGames,0,quota,0.9914627075195312,0.901,0.099,5.719912052154541,5.868223667144775,5.8191752433776855,0.9,1000,0.2487778663635254,20.0,0.9913586378097534,-0.00010406970977783203,0.0,200.0,
Amazon-VideoGames,1,quota,0.9926360845565796,0.901,0.099,5.720900058746338,5.871518135070801,5.8191752433776855,0.9,1000,0.2487778663635254,20.0,0.9928202033042908,0.00018411874771118164,0.0,201.0,
Amazon-VideoGames,2,quota,0.9937257766723633,0.902,0.098,5.720668792724609,5.877696514129639,5.8191752433776855,0.9,1000,0.2487778663635254,20.0,0.9937527179718018,2.6941299438476562e-05,1.0,207.0,
Amazon-VideoGames,3,quota,0.9947174191474915,0.902,0.098,5.7207794189453125,5.877416610717773,5.8191752433776855,0.9,1000,0.2487778663635254,20.0,0.9947259426116943,8.52346420288086e-06,1.0,214.0,
Amazon-VideoGames,4,quota,0.9954671859741211,0.901,0.099,5.720351696014404,5.872374057769775,5.8191752433776855,0.9,1000,0.2487778663635254,20.0,0.9955074191093445,4.023313522338867e-05,0.0,216.0,
Amazon-VideoGames,5,quota,0.9961277842521667,0.902,0.098,5.721376895904541,5.875305652618408,5.8191752433776855,0.9,1000,0.2487778663635254,20.0,0.9961038827896118,-2.390146255493164e-05,1.0,211.0,
Amazon-VideoGames,6,quota,0.9964800477027893,0.902,0.098,5.7208123207092285,5.878304958343506,5.8191752433776855,0.9,1000,0.2487778663635254,20.0,0.9965543746948242,7.432699203491211e-05,1.0,217.0,
Amazon-VideoGames,7,quota,0.9970196485519409,0.901,0.099,5.721211910247803,5.874974250793457,5.8191752433776855,0.9,1000,0.2487778663635254,20.0,0.9969253540039062,-9.429454803466797e-05,0.0,223.0,
Amazon-VideoGames,8,quota,0.997362494468689,0.902,0.098,5.7216033935546875,5.877768039703369,5.8191752433776855,0.9,1000,0.2487778663635254,20.0,0.9973753690719604,1.2874603271484375e-05,1.0,212.0,
Amazon-VideoGames,9,quota,0.997556209564209,0.901,0.099,5.720543384552002,5.872422218322754,5.8191752433776855,0.9,1000,0.2487778663635254,20.0,0.9975401163101196,-1.609325408935547e-05,0.0,214.0,
Amazon-VideoGames,10,quota,0.9977726340293884,0.901,0.099,5.7206292152404785,5.878327369689941,5.8191752433776855,0.9,1000,0.2487778663635254,20.0,0.9977239370346069,-4.869699478149414e-05,0.0,218.0,
Amazon-VideoGames,11,quota,0.9979614615440369,0.902,0.098,5.720762729644775,5.877776145935059,5.8191752433776855,0.9,1000,0.2487778663635254,20.0,0.9979177117347717,-4.374980926513672e-05,1.0,222.0,
Amazon-VideoGames,12,quota,0.9980825185775757,0.901,0.099,5.720017433166504,5.874663829803467,5.8191752433776855,0.9,1000,0.2487778663635254,20.0,0.9980828762054443,3.5762786865234375e-07,0.0,215.0,
Amazon-VideoGames,13,quota,0.9982585310935974,0.903,0.097,5.719666957855225,5.879602909088135,5.8191752433776855,0.9,1000,0.2487778663635254,20.0,0.9982033967971802,-5.513429641723633e-05,2.0,224.0,
Amazon-VideoGames,14,quota,0.9983055591583252,0.901,0.099,5.719276428222656,5.880685329437256,5.8191752433776855,0.9,1000,0.2487778663635254,20.0,0.9982955455780029,-1.0013580322265625e-05,0.0,221.0,
Amazon-VideoGames,15,quota,0.9983951449394226,0.901,0.099,5.719351291656494,5.875889778137207,5.8191752433776855,0.9,1000,0.2487778663635254,20.0,0.998449444770813,5.429983139038086e-05,0.0,220.0,
Amazon-VideoGames,16,quota,0.998534083366394,0.902,0.098,5.719315528869629,5.878724575042725,5.8191752433776855,0.9,1000,0.2487778663635254,20.0,0.998551607131958,1.7523765563964844e-05,1.0,217.0,
Amazon-VideoGames,17,quota,0.9985154271125793,0.901,0.099,5.718927383422852,5.881287574768066,5.8191752433776855,0.9,1000,0.2487778663635254,20.0,0.9985688924789429,5.346536636352539e-05,0.0,221.0,
Amazon-VideoGames,18,quota,0.9986445903778076,0.901,0.099,5.718857288360596,5.876509189605713,5.8191752433776855,0.9,1000,0.2487778663635254,20.0,0.9986298084259033,-1.4781951904296875e-05,0.0,220.0,
Amazon-VideoGames,19,quota,0.9987281560897827,0.901,0.099,5.719033241271973,5.881165027618408,5.8191752433776855,0.9,1000,0.2487778663635254,20.0,0.9986048340797424,-0.0001233220100402832,0.0,221.0,
Amazon-VideoGames,20,quota,0.9987625479698181,0.901,0.099,5.718360424041748,5.867092132568359,5.8191752433776855,0.9,1000,0.2487778663635254,20.0,0.9987776279449463,1.5079975128173828e-05,0.0,213.0,
Amazon-VideoGames,21,quota,0.9987839460372925,0.901,0.099,5.718301773071289,5.884973526000977,5.8191752433776855,0.9,1000,0.2487778663635254,20.0,0.9987689256668091,-1.5020370483398438e-05,0.0,214.0,
Amazon-VideoGames,22,quota,0.9988285899162292,0.901,0.099,5.718049049377441,5.876632213592529,5.8191752433776855,0.9,1000,0.2487778663635254,20.0,0.99884432554245,1.5735626220703125e-05,0.0,212.0,
Amazon-VideoGames,23,quota,0.9988712072372437,0.901,0.099,5.718183517456055,5.883282661437988,5.8191752433776855,0.9,1000,0.2487778663635254,20.0,0.9988183379173279,-5.2869319915771484e-05,0.0,214.0,
Amazon-VideoGames,24,quota,0.9988482594490051,0.901,0.099,5.718240261077881,5.882270336151123,5.8191752433776855,0.9,1000,0.2487778663635254,20.0,0.998874306678772,2.6047229766845703e-05,0.0,216.0,
Amazon-VideoGames,25,quota,0.9989084005355835,0.901,0.099,5.717634677886963,5.871917247772217,5.8191752433776855,0.9,1000,0.2487778663635254,20.0,0.9988870620727539,-2.1338462829589844e-05,0.0,212.0,
Amazon-VideoGames,26,quota,0.9989088773727417,0.901,0.099,5.717563629150391,5.877110004425049,5.8191752433776855,0.9,1000,0.2487778663635254,20.0,0.9989151358604431,6.258487701416016e-06,0.0,208.0,
Amazon-VideoGames,27,quota,0.9989449381828308,0.901,0.099,5.7172441482543945,5.87716007232666,5.8191752433776855,0.9,1000,0.2487778663635254,20.0,0.998946487903595,1.5497207641601562e-06,0.0,213.0,
Amazon-VideoGames,28,quota,0.9989663362503052,0.901,0.099,5.716814041137695,5.877135753631592,5.8191752433776855,0.9,1000,0.2487778663635254,20.0,0.9989767074584961,1.0371208190917969e-05,0.0,214.0,
Amazon-VideoGames,29,quota,0.9989829063415527,0.901,0.099,5.716824531555176,5.874251842498779,5.8191752433776855,0.9,1000,0.2487778663635254,20.0,0.9989784955978394,-4.410743713378906e-06,0.0,211.0,
Amazon-VideoGames,30,quota,0.9989551901817322,0.901,0.099,5.716228008270264,5.868649482727051,5.8191752433776855,0.9,1000,0.2487778663635254,20.0,0.9990225434303284,6.73532485961914e-05,0.0,211.0,
Amazon-VideoGames,31,quota,0.9990056157112122,0.902,0.098,5.716175079345703,5.871740818023682,5.8191752433776855,0.9,1000,0.2487778663635254,20.0,0.9989942908287048,-1.1324882507324219e-05,1.0,210.0,
Amazon-VideoGames,32,quota,0.9990596771240234,0.901,0.099,5.716121673583984,5.876619815826416,5.8191752433776855,0.9,1000,0.2487778663635254,20.0,0.9990231990814209,-3.647804260253906e-05,0.0,214.0,
Amazon-VideoGames,33,quota,0.9990575909614563,0.902,0.098,5.716368675231934,5.878693103790283,5.8191752433776855,0.9,1000,0.2487778663635254,20.0,0.9990195035934448,-3.808736801147461e-05,1.0,209.0,
Amazon-VideoGames,34,quota,0.9990504384040833,0.903,0.097,5.716169357299805,5.880064964294434,5.8191752433776855,0.9,1000,0.2487778663635254,20.0,0.9990695714950562,1.913309097290039e-05,2.0,210.0,
Amazon-VideoGames,35,quota,0.9990735054016113,0.901,0.099,5.716259002685547,5.880109786987305,5.8191752433776855,0.9,1000,0.2487778663635254,20.0,0.9990416169166565,-3.1888484954833984e-05,0.0,205.0,
Amazon-VideoGames,36,quota,0.9990596175193787,0.902,0.098,5.71610164642334,5.874368667602539,5.8191752433776855,0.9,1000,0.2487778663635254,20.0,0.9990471005439758,-1.2516975402832031e-05,1.0,197.0,
Amazon-VideoGames,37,quota,0.9990910887718201,0.901,0.099,5.716005802154541,5.880670547485352,5.8191752433776855,0.9,1000,0.2487778663635254,20.0,0.9990746974945068,-1.6391277313232422e-05,0.0,195.0,
Amazon-VideoGames,38,quota,0.9990739822387695,0.901,0.099,5.716165065765381,5.876833915710449,5.8191752433776855,0.9,1000,0.2487778663635254,20.0,0.999083936214447,9.953975677490234e-06,0.0,198.0,
Amazon-VideoGames,39,quota,0.9990993142127991,0.901,0.099,5.7159318923950195,5.874368667602539,5.8191752433776855,0.9,1000,0.2487778663635254,20.0,0.9990696907043457,-2.962350845336914e-05,0.0,203.0,
Amazon-VideoGames,40,quota,0.9990992546081543,0.902,0.098,5.716457366943359,5.880529403686523,5.8191752433776855,0.9,1000,0.2487778663635254,20.0,0.9990860223770142,-1.3232231140136719e-05,1.0,198.0,
Amazon-VideoGames,41,quota,0.9991157054901123,0.902,0.098,5.715856552124023,5.880529403686523,5.8191752433776855,0.9,1000,0.2487778663635254,20.0,0.9990968108177185,-1.8894672393798828e-05,1.0,192.0,
Amazon-VideoGames,42,quota,0.9990904331207275,0.901,0.099,5.716232776641846,5.882073402404785,5.8191752433776855,0.9,1000,0.2487778663635254,20.0,0.9991224408149719,3.2007694244384766e-05,0.0,187.0,
Amazon-VideoGames,43,quota,0.9991204142570496,0.901,0.099,5.7158589363098145,5.882113456726074,5.8191752433776855,0.9,1000,0.2487778663635254,20.0,0.9991055727005005,-1.4841556549072266e-05,0.0,189.0,
Amazon-VideoGames,44,quota,0.9990867972373962,0.901,0.099,5.716031551361084,5.878624439239502,5.8191752433776855,0.9,1000,0.2487778663635254,20.0,0.9991233348846436,3.653764724731445e-05,0.0,188.0,
Amazon-VideoGames,45,quota,0.999155580997467,0.901,0.099,5.715296745300293,5.874561786651611,5.8191752433776855,0.9,1000,0.2487778663635254,20.0,0.9991254210472107,-3.0159950256347656e-05,0.0,193.0,
Amazon-VideoGames,46,quota,0.9991371631622314,0.901,0.099,5.715631008148193,5.88088846206665,5.8191752433776855,0.9,1000,0.2487778663635254,20.0,0.9991492033004761,1.2040138244628906e-05,0.0,184.0,
Amazon-VideoGames,47,quota,0.9991298317909241,0.901,0.099,5.715649604797363,5.881601810455322,5.8191752433776855,0.9,1000,0.2487778663635254,20.0,0.9991531372070312,2.3305416107177734e-05,0.0,182.0,
Amazon-VideoGames,48,quota,0.9991393089294434,0.902,0.098,5.715573310852051,5.878475666046143,5.8191752433776855,0.9,1000,0.2487778663635254,20.0,0.9991047382354736,-3.457069396972656e-05,1.0,190.0,
Amazon-VideoGames,49,quota,0.9991592168807983,0.901,0.099,5.715339660644531,5.8791046142578125,5.8191752433776855,0.9,1000,0.2487778663635254,20.0,0.9991497993469238,-9.417533874511719e-06,0.0,190.0,
